,living_space,rooms,cold_rent,quarter,city,postcode,rent_per_square_meter,publish_date,latitude,longitude
4975,43.2,1.5,564.0,Lohbrügge,Hamburg,21031,15.672,2018-05-30 22:00:00,53.49278440807145,10.206967443218387
4976,30.84,1.5,342.0,Tonndorf,Hamburg,22045,13.308,2018-07-30 22:00:00,53.58913506911818,10.126168392694025
4977,30.0,1.5,405.0,Niendorf,Hamburg,22459,16.2,2018-10-30 22:00:00,53.634506648499006,9.954115328471753
4978,99.6,3.0,1140.0,Hummelsbüttel,Hamburg,22339,13.74,2018-09-30 22:00:00,53.641036757832325,10.047776768640883
4979,49.2,2.0,624.0,Eimsbüttel,Hamburg,20259,15.216,2018-01-31 23:00:00,53.56921408595089,9.954642063667084
4980,106.8,3.5,1442.4,Wandsbek,Hamburg,22041,16.212,2018-07-30 22:00:00,53.577175415177926,10.066105317672466
4981,81.672,2.5,748.1160000000001,Hausbruch,Hamburg Hausbruch,21147,10.992,2018-09-30 22:00:00,53.482735276810295,9.884061652954239
4982,82.08,2.5,902.88,Neugraben-Fischbek,Neugraben-Fischbek,21149,13.2,2018-07-30 22:00:00,53.472318752232674,9.854633865735773
4983,88.572,2.5,1260.0,Neustadt,Hamburg,20459,17.076,2018-03-28 23:00:00,53.55024536905074,9.976994221048656
4984,124.8,3.5,1284.0,Lurup,Hamburg,22547,12.347999999999999,2018-04-30 22:00:00,53.597881723384646,9.866961815619867
4985,90.288,2.5,993.168,Altona-Altstadt,Hamburg,22767,13.2,2018-10-30 22:00:00,53.559136750344614,9.948410198463618
4986,73.824,2.5,1075.2,Alsterdorf,Hamburg Fuhlsbüttel,22335,17.472,2018-08-31 22:00:00,53.61879304206403,10.01099982952074
4987,81.108,3.5,969.9960000000001,Horn,Hamburg,22111,14.352,2018-10-30 22:00:00,53.55882485023426,10.074048903517019
4988,60.0,2.5,1140.0,Harvestehude,Hamburg,20253,22.8,2018-08-31 22:00:00,53.576561650669575,9.973980673783556
4989,175.2,5.5,2256.0,Ottensen,Hamburg,22763,15.456,2018-02-28 23:00:00,53.55583397134553,9.921060628888597
4990,69.6,2.5,720.0,Harburg,Hamburg,21073,12.408,2018-08-31 22:00:00,53.452213805470365,9.984111602234524
4991,49.428000000000004,2.0,411.708,Wilhelmsburg,Hamburg,21109,9.996,2018-09-30 22:00:00,53.50074491992662,10.00771605990199
4992,67.2,2.5,816.0,Borgfelde,Hamburg,20535,14.568,2018-07-30 22:00:00,53.556183342488545,10.029587194387751
4993,69.6,2.5,696.0,Bergedorf,Hamburg Bergedorf,21029,12.0,2018-12-30 23:00:00,53.487406829848354,10.229289393949896
4994,60.0,2.5,780.0,Lokstedt,Hamburg,22529,15.6,2018-04-30 22:00:00,53.59824987746644,9.971732227641061
4995,22.92,1.5,607.38,Rotherbaum,Hamburg,20146,31.8,2018-11-30 23:00:00,53.56558645183026,9.982280639087119
4996,98.4,4.0,1458.0,St. Pauli,Hamburg,20359,17.784000000000002,2018-10-30 22:00:00,53.55063418920656,9.964634422316175
4997,95.74799999999999,3.5,954.0,Heimfeld,Hamburg,21075,11.952,2018-04-30 22:00:00,53.46393350686481,9.95986395298648
4998,71.77199999999999,2.5,681.6,Rahlstedt,Hamburg,22143,11.4,2018-01-31 23:00:00,53.60392816000525,10.150775791897514
4999,132.0,3.5,2772.0,HafenCity,Hamburg,20457,25.2,2018-09-30 22:00:00,53.54296873386926,9.992093062090447
5000,44.4,2.0,476.4,Bergedorf,Hamburg,21029,12.876,2018-07-30 22:00:00,53.48345975989482,10.220486770200804
5001,57.6,1.5,720.0,Eppendorf,Hamburg,20251,15.0,2018-05-30 22:00:00,53.59739600255378,9.985621383701039
5002,56.4,2.5,696.0,Altona-Altstadt,Hamburg,22767,14.808,2018-10-30 22:00:00,53.54660845824894,9.942031413843717
5003,111.24,3.5,1194.0,Kirchwerder,Hamburg,21037,12.876,2018-04-30 22:00:00,53.41169390790513,10.162292233873801
5004,90.0,2.5,990.0,Wandsbek,Hamburg,22041,13.2,2018-11-30 23:00:00,53.5719031912891,10.062179654333628
5005,31.296,1.5,462.0,Hoheluft-West,Hamburg,20253,17.712,2018-07-30 22:00:00,53.58190811265898,9.971160982272778
5006,36.251999999999995,1.5,720.0,St. Pauli,Hamburg,22767,23.831999999999997,2018-09-30 22:00:00,53.55627166211707,9.960392243756141
5007,86.4,3.5,1146.0,Osdorf,Hamburg,22549,15.912,2018-10-30 22:00:00,53.583289567534564,9.851284512413976
5008,66.324,2.5,924.0,Lokstedt,Hamburg,22529,16.715999999999998,2018-01-31 23:00:00,53.60176924064064,9.952571908579065
5009,122.4,4.5,811.2,Jenfeld,Hamburg,22045,7.956,2018-05-30 22:00:00,53.57853759823306,10.146158698836533
5010,68.4,2.5,962.4,Eimsbüttel,Hamburg,20144,16.884,2018-01-31 23:00:00,53.57211689819658,9.976753300208511
5011,76.8,3.5,618.0,Harburg,Hamburg,21073,9.66,2018-08-31 22:00:00,53.4546452185246,9.97710480148296
5012,85.2,3.5,960.0,Barmbek-Süd,Hamburg,22083,13.524000000000001,2018-04-30 22:00:00,53.580679539384356,10.02326650226004
5013,64.836,2.5,840.0,Wandsbek,Hamburg,22041,15.552,2018-05-30 22:00:00,53.57853976670687,10.097117672680927
5014,54.0,3.0,660.0,Horn,Hamburg,22111,14.664000000000001,2018-05-30 22:00:00,53.547446963372224,10.088346420636993
5015,192.0,3.5,3840.0,Uhlenhorst,Hamburg,22085,24.0,2018-09-30 22:00:00,53.575197685346396,10.008555502998266
5016,50.292,2.0,840.0,Hamm-Mitte,Hamburg,20537,20.04,2018-07-30 22:00:00,53.552886638751964,10.054075985719988
5017,42.0,1.5,245.12400000000002,Lohbrügge,Hamburg,21031,7.007999999999999,2018-05-30 22:00:00,53.5094437938318,10.18561929062102
5018,66.6,2.5,814.8,Eimsbüttel,Hamburg,20257,14.675999999999998,2018-12-30 23:00:00,53.57307132353394,9.942302860857566
5019,42.0,1.5,590.4,Niendorf,Hamburg,22455,16.872,2018-05-30 22:00:00,53.636094587777,9.963370641100168
5020,107.304,3.5,1073.04,Farmsen-Berne,Farmsen-Berne,22145,12.0,2018-05-30 22:00:00,53.63327187110472,10.14707520235166
5021,34.116,1.5,432.0,Rahlstedt,Hamburg,22149,15.192,2018-01-31 23:00:00,53.58875892840586,10.16030802133448
5022,190.8,4.5,1440.0,Rahlstedt,Rahlstedt-Zentrum,22149,9.06,2018-10-30 22:00:00,53.60311334418171,10.154157564635597
5023,88.66799999999999,3.5,1380.0,Hammerbrook,Hamburg,20097,18.672,2018-09-30 22:00:00,53.546976559843436,10.012435052107083
5024,72.0,3.5,804.0,Barmbek-Süd,Hamburg,22083,13.404000000000002,2018-04-30 22:00:00,53.580287779847744,10.023618352216618
5025,107.292,3.5,1260.684,Marienthal,Hamburg,22043,14.1,2018-08-31 22:00:00,53.56423356547551,10.077745542745689
5026,48.192,1.5,366.0,Horn,Hamburg,22111,9.107999999999999,2018-10-30 22:00:00,53.55046445384179,10.085109583025405
5027,48.0,2.5,576.0,Harburg,Hamburg,21073,14.4,2018-03-28 23:00:00,53.463765034999845,9.978611492372217
5028,60.0,2.5,420.0,Heimfeld,Hamburg,21075,8.4,2018-11-30 23:00:00,53.470489933353974,9.951353239195667
5029,87.6,3.5,1006.8,Hohenfelde,Hamburg,22087,13.788,2018-05-30 22:00:00,53.561621626287696,10.029667328334789
5030,226.8,5.5,2760.0,Poppenbüttel,Hamburg,22393,14.604000000000001,2018-05-30 22:00:00,53.651944963812745,10.10026860694503
5031,70.08,2.5,1140.0,Altona-Nord,Hamburg Altona-Nord,22765,19.524,2018-09-30 22:00:00,53.561431689358514,9.94692340035125
5032,78.012,3.5,729.6,Wilstorf,Hamburg,21077,11.22,2018-05-30 22:00:00,53.44601871825768,9.984770019744632
5033,84.0,3.5,1668.0,Winterhude,Hamburg,22303,23.831999999999997,2018-08-31 22:00:00,53.583541474531145,10.01115945810664
5034,104.64,3.5,1517.28,Osdorf,Hamburg,22609,17.4,2018-02-28 23:00:00,53.57147374798164,9.858103754154971
5035,66.0,2.5,948.0,Langenhorn,Hamburg,22419,17.232,2018-04-30 22:00:00,53.6740632882749,10.007378185177608
5036,59.34,2.5,1080.0,Bahrenfeld,Hamburg,22761,21.84,2018-05-30 22:00:00,53.56227701647231,9.925471008389593
5037,74.4,2.5,840.0,Rahlstedt,Hamburg,22149,13.548,2018-11-30 23:00:00,53.588858058832166,10.153908895968517
5038,90.0,2.5,1014.0,Marienthal,Hamburg,22043,13.524000000000001,2018-07-30 22:00:00,53.567125519111755,10.085126295832987
5039,61.2,2.5,897.6,Iserbrook,Hamburg,22589,17.604,2018-08-31 22:00:00,53.57665329407098,9.819930412318227
5040,63.6,2.5,1092.0,Eimsbüttel,Hamburg,20253,20.604,2018-05-30 22:00:00,53.576605257645205,9.965914648593072
5041,93.6,3.5,1297.2,Ohlsdorf,Hamburg,22337,16.632,2018-05-30 22:00:00,53.61423505656378,10.031985067478141
5042,62.4,3.0,780.0,Fuhlsbüttel,Hamburg,22335,15.0,2018-10-30 22:00:00,53.63002195662572,10.02534587421268
5043,145.15200000000002,3.5,2177.28,HafenCity,Hamburg HafenCity,20457,18.0,2018-08-31 22:00:00,53.543196673425406,9.996482388645637
5044,61.2,2.5,984.0,Eidelstedt,Hamburg,22525,19.296,2018-10-30 22:00:00,53.6023484694978,9.912003414501248
5045,86.4,2.5,824.4,Hamm-Mitte,Hamburg,20537,11.448,2018-01-31 23:00:00,53.55066785997936,10.06494912213291
5046,67.64399999999999,3.5,1020.0,Barmbek-Süd,Hamburg,22083,18.096,2018-05-30 22:00:00,53.577628463610935,10.020433315931394
5047,91.416,3.5,742.8,Hamm-Nord,Hamburg,20535,9.756,2018-11-30 23:00:00,53.56039801927827,10.062408303599591
5048,68.4,3.5,1260.0,Eimsbüttel,Hamburg,20259,22.104,2018-01-31 23:00:00,53.56913412094193,9.960594981981627
5049,84.0,3.5,1138.344,Hohenfelde,Hamburg,22087,16.26,2018-03-28 23:00:00,53.56021965300515,10.025749630260263
5050,116.80799999999999,3.5,1215.972,Eidelstedt,Hamburg,22523,12.492,2018-03-28 23:00:00,53.61689601389179,9.900791278274477
5051,61.992,2.5,906.0,Wandsbek,Hamburg Marienthal,22041,17.532,2018-03-28 23:00:00,53.57605456330607,10.08217422841067
5052,121.164,3.5,1920.0,Wellingsbüttel,Hamburg,22391,19.02,2018-11-30 23:00:00,53.634891528042544,10.061685844954539
5053,84.0,2.5,720.0,Harburg,Hamburg,21077,10.284,2018-07-30 22:00:00,53.46264296276679,9.97119265210098
5054,48.0,2.0,540.0,Niendorf,Hamburg,22455,13.5,2018-10-30 22:00:00,53.63014667199138,9.939791880562387
5055,66.0,2.0,936.0,Eppendorf,Hamburg,20249,17.016,2018-05-30 22:00:00,53.58821419208653,9.986343913126627
5056,75.6,3.5,990.0,Barmbek-Süd,Hamburg,22083,15.72,2018-07-30 22:00:00,53.57768099566077,10.030795416542118
5057,49.74,2.5,422.796,Neustadt,Hamburg,20459,10.2,2018-10-30 22:00:00,53.548068900532506,9.981171062010423
5058,57.6,2.5,702.0,Eimsbüttel,Hamburg,20253,14.628,2018-02-28 23:00:00,53.57587573588064,9.963144959807948
5059,183.576,5.5,2004.0,Langenhorn,Hamburg,22419,13.104000000000001,2018-10-30 22:00:00,53.668625518609545,10.01019935408258
5061,73.2,2.5,951.6,Hamm-Mitte,Hamburg,20537,15.6,2018-12-30 23:00:00,53.55218102741577,10.041149103147657
5062,101.46,3.5,1272.312,St. Georg,Hamburg,20099,15.048,2018-11-30 23:00:00,53.553944530638205,10.018678458267065
5063,124.536,3.5,1560.0,Stellingen,Hamburg,22527,15.036,2018-02-28 23:00:00,53.582405890525905,9.937422908248301
5064,81.564,2.5,1230.0,Othmarschen,Hamburg,22763,18.096,2018-05-30 22:00:00,53.55809747562381,9.901550220895246
5065,110.4,3.0,1464.0,Rotherbaum,Hamburg,20148,15.912,2018-11-30 23:00:00,53.566917429495476,9.992303017010302
5066,98.4,3.5,673.2,Jenfeld,Hamburg,22045,8.208,2018-01-31 23:00:00,53.57922980428079,10.146237515898235
5067,111.6,4.0,1320.0,Nienstedten,Hamburg,22609,14.196,2018-09-30 22:00:00,53.55569503972559,9.849204781451741
5068,187.2,5.5,3308.4,Winterhude,Hamburg,22303,21.204,2018-10-30 22:00:00,53.580508084880584,10.011679126491051
5069,95.148,3.5,999.06,Eißendorf,Hamburg,21077,12.6,2018-02-28 23:00:00,53.45120624768868,9.9377909248904
5070,24.0,1.5,456.0,Harburg,Hamburg,21079,22.8,2018-11-30 23:00:00,53.455703613936215,9.988582655705985
5071,62.4,2.5,1308.0,Winterhude,Hamburg,22303,25.151999999999997,2018-04-30 22:00:00,53.58411519192328,10.012797569109354
5072,67.2,2.5,1020.0,Hamm-Nord,Hamburg,22089,18.215999999999998,2018-05-30 22:00:00,53.56261983814641,10.042826573313334
5073,36.0,1.5,432.0,Barmbek-Süd,Hamburg,22081,14.4,2018-08-31 22:00:00,53.58012607485716,10.047649815767793
5074,82.8,2.5,984.0,Groß Borstel,Hamburg,22453,14.255999999999998,2018-10-30 22:00:00,53.609197812091686,9.967742871825305
5075,79.104,2.5,780.0,Wilhelmsburg,Hamburg,21109,11.832,2018-04-30 22:00:00,53.490167144077176,10.017567036914183
5076,57.036,2.5,636.0,Hamm-Nord,Hamburg,20535,13.38,2018-07-30 22:00:00,53.55899328823655,10.066078185855234
5077,60.0,2.5,1020.0,Eilbek,Hamburg Eilbek,22089,20.4,2018-09-30 22:00:00,53.57301958864382,10.050978499135583
5078,43.02,1.5,524.4,Wandsbek,Hamburg,22041,14.628,2018-09-30 22:00:00,53.57792124992822,10.068188041928632
5079,108.0,3.5,1440.0,Billwerder,Hamburg,21033,15.995999999999999,2018-04-30 22:00:00,53.50264300560286,10.140438382252187
5080,72.0,3.0,990.0,Harvestehude,Hamburg,20144,16.5,2018-01-31 23:00:00,53.574039890194186,9.98255273972901
5081,78.0,2.5,1366.8,Ottensen,Hamburg,22763,21.024,2018-05-30 22:00:00,53.552474057755106,9.923422379711253
5082,85.2,3.5,692.28,Bergedorf,Hamburg,21029,9.756,2018-09-30 22:00:00,53.47914404822436,10.23408792075742
5083,55.2,2.5,714.0,Neugraben-Fischbek,Hamburg Neugraben,21149,15.515999999999998,2018-12-30 23:00:00,53.47278712545327,9.857884784838925
5084,86.4,3.5,990.0,Bramfeld,Hamburg,22177,13.752,2018-07-30 22:00:00,53.60531475179715,10.063176158351641
5085,114.0,3.5,1680.0,Eppendorf,Hamburg,20251,17.688,2018-02-28 23:00:00,53.587084377304926,9.983910110930577
5086,86.4,2.5,1684.8,Eimsbüttel,Hamburg,20357,23.4,2018-03-28 23:00:00,53.57160481856019,9.967892684035787
5087,71.316,2.5,534.876,Barmbek-Süd,Hamburg,22081,9.0,2018-03-28 23:00:00,53.58194707470811,10.049779497253507
5088,72.66,2.5,835.596,Lohbrügge,Hamburg,21031,13.8,2018-12-30 23:00:00,53.51285096294248,10.1916094177664
5089,40.32,1.5,500.4,Wandsbek,Hamburg,22047,14.892000000000001,2018-12-30 23:00:00,53.58374330865777,10.081239404252116
5090,85.2,3.5,1800.0,Winterhude,Hamburg,22299,25.355999999999998,2018-04-30 22:00:00,53.59641304415473,10.00197529318256
5091,125.16,4.5,1906.0079999999998,Wandsbek,Hamburg,22047,18.276,2018-09-30 22:00:00,53.58777583692624,10.097872784309587
5092,66.0,2.5,657.6,Barmbek-Nord,Hamburg,22305,11.952,2018-01-31 23:00:00,53.592351887595385,10.043789306373755
5093,31.2,1.5,660.0,Hohenfelde,Hamburg,22087,25.38,2018-05-30 22:00:00,53.56142928912015,10.033767668827856
5094,37.02,1.5,366.0,Harburg,Hamburg,21073,11.868,2018-02-28 23:00:00,53.46246978349789,9.970841642861783
5095,49.2,2.0,492.0,Bramfeld,Hamburg,22179,12.0,2018-01-31 23:00:00,53.60629171730317,10.089275636718769
5096,66.0,2.5,990.0,Niendorf,Hamburg Niendorf,22453,18.0,2018-02-28 23:00:00,53.62500933136379,9.963104020781513
5097,53.028,1.5,663.6,Eppendorf,Hamburg,20251,15.012,2018-09-30 22:00:00,53.594535166592465,9.981013491030684
5098,60.0,2.5,648.0,Billstedt,Hamburg,22119,12.96,2018-12-30 23:00:00,53.545962761535975,10.110429341674083
5099,42.443999999999996,1.5,436.75199999999995,Altona-Altstadt,Hamburg,22767,12.347999999999999,2018-02-28 23:00:00,53.550479635237,9.941261525257275
5100,57.6,2.5,1536.0,Uhlenhorst,Hamburg,22085,32.004,2018-04-30 22:00:00,53.57209921145978,10.02018590168308
5101,51.372,2.5,328.764,Othmarschen,Hamburg,22763,7.68,2018-07-30 22:00:00,53.55809747562381,9.901550220895246
5102,116.4,4.0,1012.68,Rissen,Hamburg,22559,10.44,2018-10-30 22:00:00,53.582203840557185,9.752462994053472
5103,138.252,4.0,1555.332,Marienthal,Hamburg,22043,13.5,2018-05-30 22:00:00,53.56423356547551,10.077745542745689
5104,79.2,2.5,936.0,Eidelstedt,Hamburg,22523,14.184000000000001,2018-03-28 23:00:00,53.61447376017026,9.901654552396852
5105,21.6,1.5,468.0,Stellingen,Hamburg,22527,26.004,2018-01-31 23:00:00,53.59771574674729,9.93268491787449
5106,75.6,3.0,780.0,Niendorf,Hamburg,22459,12.384,2018-01-31 23:00:00,53.63065727984346,9.940894528651961
5107,99.6,3.5,1032.0,Barmbek-Süd,Hamburg,22083,12.432,2018-01-31 23:00:00,53.580858345164096,10.037226554894467
5108,64.8,2.5,702.0,Billstedt,Hamburg,22117,12.995999999999999,2018-05-30 22:00:00,53.54477945961254,10.137069464059897
5109,72.0,2.5,828.0,Neugraben-Fischbek,Hamburg,21149,13.8,2018-08-31 22:00:00,53.473609937384786,9.852522375239225
5110,117.084,3.5,1944.0,Hammerbrook,Hamburg,20097,19.92,2018-01-31 23:00:00,53.548287950177105,10.015785182779018
5111,72.0,2.5,918.0,Hoheluft-West,Hamburg,20253,15.3,2018-08-31 22:00:00,53.58074912164886,9.963064368702627
5112,75.12,3.0,714.0,Eißendorf,Hamburg,21075,11.4,2018-04-30 22:00:00,53.446821243338185,9.917256050757114
5113,95.652,3.5,864.0,Bergedorf,Hamburg,21029,10.835999999999999,2018-10-30 22:00:00,53.47960776279854,10.229676722630435
5114,93.78,3.5,1410.0,Alsterdorf,Hamburg,22335,18.048,2018-08-31 22:00:00,53.61803689983079,10.012255867983827
5115,148.8,4.5,1908.0,Rotherbaum,Hamburg,20146,15.384,2018-01-31 23:00:00,53.56845587381543,9.982233583057216
5116,46.428000000000004,1.5,528.444,Niendorf,Hamburg,22459,13.655999999999999,2018-01-31 23:00:00,53.62362865763665,9.948243051338764
5117,78.0,2.5,698.22,Langenhorn,Hamburg,22417,10.74,2018-07-30 22:00:00,53.67807491600479,10.036326673166023
5118,106.45200000000001,3.5,1543.2,Fuhlsbüttel,Hamburg Fuhlsbüttel,22339,17.4,2018-05-30 22:00:00,53.63562340578433,10.02692765549318
5119,38.304,1.5,414.0,Horn,Hamburg,22111,12.972000000000001,2018-04-30 22:00:00,53.547389847705574,10.0917571856101
5120,75.6,3.0,840.0,Hamm-Nord,Hamburg,20535,13.332,2018-09-30 22:00:00,53.55494906817819,10.065399040964811
5121,70.8,2.5,690.0,Tonndorf,Hamburg,22045,11.7,2018-08-31 22:00:00,53.5816640407044,10.118447546552904
5122,60.0,2.5,780.0,Stellingen,Hamburg,22527,15.6,2018-12-30 23:00:00,53.596173941014655,9.9283845136953
5123,78.6,3.5,768.0,Bergedorf,Hamburg,21029,11.724,2018-09-30 22:00:00,53.4849643668195,10.214445758081164
5124,81.6,3.0,752.4,Barmbek-Nord,Hamburg,22309,11.064,2018-03-28 23:00:00,53.60447555661303,10.044796787347797
5125,176.05200000000002,4.5,3120.0,HafenCity,Hamburg,20457,21.264,2018-05-30 22:00:00,53.54110991780753,9.986633706165447
5126,64.8,2.5,636.0,Barmbek-Nord,Hamburg,22305,11.772,2018-10-30 22:00:00,53.592233919208574,10.042487762564553
5127,58.2,2.5,828.0,Duvenstedt,Hamburg,22397,17.076,2018-12-30 23:00:00,53.70625803833988,10.109279884802444
5128,63.6,1.5,840.0,Rotherbaum,Hamburg,20148,15.852,2018-03-28 23:00:00,53.571208071764346,9.99602105476102
5129,102.0,3.5,1500.0,Blankenese,Hamburg,22587,17.652,2018-05-30 22:00:00,53.560956415171596,9.812680752670357
5130,68.52,2.5,678.0,Poppenbüttel,Hamburg,22399,11.868,2018-01-31 23:00:00,53.657468494446704,10.082478927982683
5131,45.6,1.5,453.6,Farmsen-Berne,Hamburg,22159,11.94,2018-11-30 23:00:00,53.59979912857258,10.119537402435649
5132,82.368,3.5,782.4,Tonndorf,Hamburg,22045,11.4,2018-07-30 22:00:00,53.5891976385214,10.13599751284184
5133,84.0,3.5,575.712,Eidelstedt,Hamburg,22523,8.22,2018-07-30 22:00:00,53.61942733848674,9.899651896897824
5134,153.6,3.5,1884.0,Eilbek,Hamburg,22089,14.724,2018-08-31 22:00:00,53.56700311376554,10.03756685996827
